segment_id,edge_idx,source,target,direction,br,km_start,km_end,length_km,midpoint_lat,midpoint_lon
482,241,6ffcnmkr,6fg0899r,C,386,325.8,342.5,16.69999999999999,-29.379534184999955,-52.05472529999997
483,241,6fg0899r,6ffcnmkr,D,386,325.8,342.5,16.69999999999999,-29.379534184999955,-52.05472529999997
484,242,6fepg5nu,6fepsqfw,C,386,362.0,367.6,5.600000000000023,-29.56941506499996,-51.86537851999998
485,242,6fepsqfw,6fepg5nu,D,386,362.0,367.6,5.600000000000023,-29.56941506499996,-51.86537851999998
486,243,6fepsqfw,6fepp707,C,386,367.6,386.0,18.399999999999977,-29.63549955999997,-51.77645835499996
487,243,6fepp707,6fepsqfw,D,386,367.6,386.0,18.399999999999977,-29.63549955999997,-51.77645835499996
488,244,6fepp707,6fer086h,C,287,21.8,27.8,6.0,-29.697431439999946,-51.68353270499995
489,244,6fer086h,6fepp707,D,287,21.8,27.8,6.0,-29.697431439999946,-51.68353270499995
490,245,6fepp707,6fepj2tg,C,287,27.8,36.5,8.7,-29.69686957999997,-51.75227649999994
491,245,6fepj2tg,6fepp707,D,287,27.8,36.5,8.7,-29.69686957999997,-51.75227649999994
492,246,6fer086h,6fer570e,C,287,9.3,21.8,12.5,-29.697397594999956,-51.59551152499995
493,246,6fer570e,6fer086h,D,287,9.3,21.8,12.5,-29.697397594999956,-51.59551152499995
494,247,6fetgq4g,6fetgqnj,C,386,445.7,446.2,0.5,-29.893057359999943,-51.17920911999997
495,247,6fetgqnj,6fetgq4g,D,386,445.7,446.2,0.5,-29.893057359999943,-51.17920911999997
496,248,6fetgqnj,6fet7ry0,C,116,261.6,270.4,8.799999999999955,-29.932396664999942,-51.17692857499998
497,248,6fet7ry0,6fetgqnj,D,116,261.6,270.4,8.799999999999955,-29.932396664999942,-51.17692857499998
498,249,6fet7ry0,6fetsb7n,C,290,85.8,92.0,6.200000000000003,-29.97007270499995,-51.14599063999995
499,249,6fetsb7n,6fet7ry0,D,290,85.8,92.0,6.200000000000003,-29.97007270499995,-51.14599063999995
500,250,6ffqytyw,6ffnrukf,C,285,339.0,372.5,33.5,-28.36044843999997,-52.940711644999965
501,250,6ffnrukf,6ffqytyw,D,285,339.0,372.5,33.5,-28.36044843999997,-52.940711644999965
502,251,6ffnrukf,6ffnm858,C,285,372.5,383.6,11.100000000000023,-28.42070965999997,-53.14037197999994
503,251,6ffnm858,6ffnrukf,D,285,372.5,383.6,11.100000000000023,-28.42070965999997,-53.14037197999994
504,252,6ffnm858,6ffjurwh,C,377,54.7,62.3,7.599999999999994,-28.45557997499995,-53.21649840499995
505,252,6ffjurwh,6ffnm858,D,377,54.7,62.3,7.599999999999994,-28.45557997499995,-53.21649840499995
506,253,6ffnm858,6ffns03y,C,285,383.6,392.5,8.899999999999977,-28.409370569999965,-53.22484587499994
507,253,6ffns03y,6ffnm858,D,285,383.6,392.5,8.899999999999977,-28.409370569999965,-53.22484587499994
508,254,6ffjurwh,6ffj62bs,C,377,62.3,80.1,17.799999999999997,-28.54098923999993,-53.290053684999975
509,254,6ffj62bs,6ffjurwh,D,377,62.3,80.1,17.799999999999997,-28.54098923999993,-53.290053684999975
510,255,6ffj62bs,6fcvhck9,C,377,80.1,105.7,25.60000000000001,-28.624362224999942,-53.455869664999966
511,255,6fcvhck9,6ffj62bs,D,377,80.1,105.7,25.60000000000001,-28.624362224999942,-53.455869664999966
512,256,6fcvhck9,6fcuu7tz,C,158,194.8,198.8,4.0,-28.660546104999952,-53.584010889999945
513,256,6fcuu7tz,6fcvhck9,D,158,194.8,198.8,4.0,-28.660546104999952,-53.584010889999945
514,257,6fcvhck9,6fcyj3rw,C,158,174.0,194.8,20.80000000000001,-28.556960499999946,-53.56086427999995
515,257,6fcyj3rw,6fcvhck9,D,158,174.0,194.8,20.80000000000001,-28.556960499999946,-53.56086427999995
516,258,6fce8nh4,6fc4yyw7,C,377,170.1,219.9,49.80000000000001,-28.94704866999996,-54.33655215999997
517,258,6fc4yyw7,6fce8nh4,D,377,170.1,219.9,49.80000000000001,-28.94704866999996,-54.33655215999997
518,259,6fc4yyw7,6fbfpj8u,C,377,219.9,262.0,42.099999999999994,-29.080082439999956,-54.712445634999966
519,259,6fbfpj8u,6fc4yyw7,D,377,219.9,262.0,42.099999999999994,-29.080082439999956,-54.712445634999966
520,260,6fbfpj8u,6f8zdhds,C,377,262.0,323.9,61.89999999999998,-29.37111218499993,-54.99525393999997
521,260,6f8zdhds,6fbfpj8u,D,377,262.0,323.9,61.89999999999998,-29.37111218499993,-54.99525393999997
522,261,6fbfpj8u,6fc05u1e,C,287,349.9,401.4,51.5,-29.328630379999936,-54.78162723999998
523,261,6fc05u1e,6fbfpj8u,D,287,349.9,401.4,51.5,-29.328630379999936,-54.78162723999998
524,262,6fbfpj8u,6fbfqppd,C,287,401.4,408.4,7.0,-29.122702519999933,-54.90393361499997
525,262,6fbfqppd,6fbfpj8u,D,287,401.4,408.4,7.0,-29.122702519999933,-54.90393361499997
526,263,6f8zdhds,6f8z9khz,C,377,323.9,326.9,3.0,-29.594744899999938,-55.11874545499995
527,263,6f8z9khz,6f8zdhds,D,377,323.9,326.9,3.0,-29.594744899999938,-55.11874545499995
528,264,6f8z9khz,6f8x9x1u,C,377,326.9,362.6,35.700000000000045,-29.587918319999943,-55.30591582999995
529,264,6f8x9x1u,6f8z9khz,D,377,326.9,362.6,35.700000000000045,-29.587918319999943,-55.30591582999995
530,265,6f8x9x1u,6f8wbw3z,C,377,362.6,379.5,16.899999999999977,-29.64762839499994,-55.50031112499994
531,265,6f8wbw3z,6f8x9x1u,D,377,362.6,379.5,16.899999999999977,-29.64762839499994,-55.50031112499994
532,266,6f8wbw3z,6f8qk511,C,377,379.5,403.7,24.19999999999999,-29.768724324999937,-55.621801984999934
533,266,6f8qk511,6f8wbw3z,D,377,379.5,403.7,24.19999999999999,-29.768724324999937,-55.621801984999934
534,267,6f8qk511,6f8j6xb2,C,290,574.4,621.7,47.30000000000007,-29.897056104999933,-55.930402104999956
535,267,6f8j6xb2,6f8qk511,D,290,574.4,621.7,47.30000000000007,-29.897056104999933,-55.930402104999956
536,268,6f8qk511,6f8gvwdp,C,290,483.0,574.4,91.39999999999998,-30.031755739999937,-55.336051494999936
537,268,6f8gvwdp,6f8qk511,D,290,483.0,574.4,91.39999999999998,-30.031755739999937,-55.336051494999936
538,269,6f8j6xb2,6dxv5zg4,C,290,621.7,652.0,30.299999999999955,-29.993827004999957,-56.28601784999998
539,269,6dxv5zg4,6f8j6xb2,D,290,621.7,652.0,30.299999999999955,-29.993827004999957,-56.28601784999998
540,270,6dxv5zg4,6dxg5sx1,C,377,481.3,530.0,48.69999999999999,-30.200394974999966,-56.43524551999997
541,270,6dxg5sx1,6dxv5zg4,D,377,481.3,530.0,48.69999999999999,-30.200394974999966,-56.43524551999997
542,271,6dxv5zg4,6dxw1ej4,C,290,652.0,699.3,47.299999999999955,-29.940804164999975,-56.65635219499998
543,271,6dxw1ej4,6dxv5zg4,D,290,652.0,699.3,47.299999999999955,-29.940804164999975,-56.65635219499998
544,272,6dxg5sx1,6f8360fv,C,293,371.3,442.9,71.59999999999997,-30.548948389999964,-56.12228109999995
545,272,6f8360fv,6dxg5sx1,D,293,371.3,442.9,71.59999999999997,-30.548948389999964,-56.12228109999995
546,273,6f6eqffg,6f6emu63,C,293,11.3,15.7,4.399999999999999,-31.752829479999974,-52.45609647999996
547,273,6f6emu63,6f6eqffg,D,293,11.3,15.7,4.399999999999999,-31.752829479999974,-52.45609647999996
548,274,6f6eqffg,6f6d25yr,C,116,532.5,566.4,33.89999999999998,-31.841619624999964,-52.57960428999996
549,274,6f6d25yr,6f6eqffg,D,116,532.5,566.4,33.89999999999998,-31.841619624999964,-52.57960428999996
550,275,6f6emu63,6f67mxz1,C,293,15.7,50.1,34.400000000000006,-31.739203919999966,-52.65652156999994
551,275,6f67mxz1,6f6emu63,D,293,15.7,50.1,34.400000000000006,-31.739203919999966,-52.65652156999994
552,276,6f67mxz1,6f67dv7d,C,293,50.1,62.7,12.600000000000001,-31.714426824999947,-52.897310044999955
553,276,6f67dv7d,6f67mxz1,D,293,50.1,62.7,12.600000000000001,-31.714426824999947,-52.897310044999955
554,277,6f67dv7d,6f6h3jhh,C,293,62.7,107.5,44.8,-31.63389318499995,-53.173978379999966
555,277,6f6h3jhh,6f67dv7d,D,293,62.7,107.5,44.8,-31.63389318499995,-53.173978379999966
556,278,6f6h3jhh,6f6h2xer,C,293,107.5,110.5,3.0,-31.561335104999955,-53.39940089499996
557,278,6f6h2xer,6f6h3jhh,D,293,107.5,110.5,3.0,-31.561335104999955,-53.39940089499996
558,279,6f6h2xer,6f3tg8v1,C,293,110.5,172.6,62.099999999999994,-31.44141724499994,-53.69534680999996
559,279,6f3tg8v1,6f6h2xer,D,293,110.5,172.6,62.099999999999994,-31.44141724499994,-53.69534680999996
560,280,6f3tg8v1,6f9cjcdp,C,153,538.0,622.9,84.89999999999998,-31.040466299999935,-53.756684819999975
561,280,6f9cjcdp,6f3tg8v1,D,153,538.0,622.9,84.89999999999998,-31.040466299999935,-53.756684819999975
562,281,6f3tg8v1,6f3td6hk,C,153,622.9,629.6,6.7000000000000455,-31.346924284999943,-54.00779121999997
563,281,6f3td6hk,6f3tg8v1,D,153,622.9,629.6,6.7000000000000455,-31.346924284999943,-54.00779121999997
564,282,6f3pu4e8,6f8bb5mk,C,293,251.1,305.3,54.20000000000002,-30.87732913499994,-54.925533979999955
565,282,6f8bb5mk,6f3pu4e8,D,293,251.1,305.3,54.20000000000002,-30.87732913499994,-54.925533979999955
566,283,6f8bb5mk,6f883rdm,C,158,532.2,562.0,29.799999999999955,-30.819267089999954,-55.33832436499995
567,283,6f883rdm,6f8bb5mk,D,158,532.2,562.0,29.799999999999955,-30.819267089999954,-55.33832436499995
568,284,6f8bb5mk,6f8gvwdp,C,158,466.3,532.2,65.90000000000003,-30.51420617499994,-55.06944847999995
569,284,6f8gvwdp,6f8bb5mk,D,158,466.3,532.2,65.90000000000003,-30.51420617499994,-55.06944847999995
570,285,6f883rdm,6f883n3n,C,158,562.0,563.6,1.6000000000000227,-30.854841249999964,-55.49506880499996
571,285,6f883n3n,6f883rdm,D,158,562.0,563.6,1.6000000000000227,-30.854841249999964,-55.49506880499996
572,286,6f883n3n,6f8360fv,C,293,336.7,371.3,34.60000000000002,-30.785485249999965,-55.65404044999997
573,286,6f8360fv,6f883n3n,D,293,336.7,371.3,34.60000000000002,-30.785485249999965,-55.65404044999997
574,287,6f883n3n,6f882gdh,C,158,563.6,565.6,2.0,-30.865831674999953,-55.50624123999998
575,287,6f882gdh,6f883n3n,D,158,563.6,565.6,2.0,-30.865831674999953,-55.50624123999998
576,288,6fsjzyu5,6fsjzvbp,C,101,88.7,89.4,0.7000000000000028,-29.89148567999996,-50.28143593499996
577,288,6fsjzvbp,6fsjzyu5,D,101,88.7,89.4,0.7000000000000028,-29.89148567999996,-50.28143593499996
578,289,6fsjzyu5,6fsq9qfn,C,101,71.3,88.7,17.400000000000006,-29.82289657499996,-50.24714528499996
579,289,6fsq9qfn,6fsjzyu5,D,101,71.3,88.7,17.400000000000006,-29.82289657499996,-50.24714528499996
580,290,6fsjzvbp,6fsjyvkf,C,101,89.4,93.5,4.099999999999994,-29.89566224999996,-50.302989449999956
581,290,6fsjyvkf,6fsjzvbp,D,101,89.4,93.5,4.099999999999994,-29.89566224999996,-50.302989449999956
582,291,6fsjyvkf,6fsn4892,C,290,4.8,25.9,21.099999999999998,-29.888761969999962,-50.41753774499995
583,291,6fsn4892,6fsjyvkf,D,290,4.8,25.9,21.099999999999998,-29.888761969999962,-50.41753774499995
584,292,6fsjyvkf,6fsjybqg,C,101,93.5,96.7,3.200000000000003,-29.911164724999963,-50.32035465499996
585,292,6fsjybqg,6fsjyvkf,D,101,93.5,96.7,3.200000000000003,-29.911164724999963,-50.32035465499996
586,293,6fsn4892,6fevu69m,C,290,25.9,53.0,27.1,-29.896065249999964,-50.65051230499995
587,293,6fevu69m,6fsn4892,D,290,25.9,53.0,27.1,-29.896065249999964,-50.65051230499995
588,294,6fevu69m,6fev8uyp,C,290,53.0,67.9,14.900000000000006,-29.927668704999974,-50.861467819999945
589,294,6fev8uyp,6fevu69m,D,290,53.0,67.9,14.900000000000006,-29.927668704999974,-50.861467819999945
590,295,6fev8uyp,6fetx6uj,C,290,67.9,74.7,6.799999999999997,-29.948921939999963,-50.96949713999996
591,295,6fetx6uj,6fev8uyp,D,290,67.9,74.7,6.799999999999997,-29.948921939999963,-50.96949713999996
592,296,6fetx6uj,6fetsb7n,C,290,74.7,85.8,11.099999999999994,-29.961405964999955,-51.059478859999956
593,296,6fetsb7n,6fetx6uj,D,290,74.7,85.8,11.099999999999994,-29.961405964999955,-51.059478859999956
594,297,6fet6epd,6fet67xt,C,116,275.4,276.6,1.2000000000000455,-29.99610210499995,-51.21326418999996
595,297,6fet67xt,6fet6epd,D,116,275.4,276.6,1.2000000000000455,-29.99610210499995,-51.21326418999996
596,298,6fet67xt,6fempfy6,C,116,276.6,290.7,14.099999999999966,-30.018708764999957,-51.274569224999965
597,298,6fempfy6,6fet67xt,D,116,276.6,290.7,14.099999999999966,-30.018708764999957,-51.274569224999965
598,299,6fempfy6,6femj949,C,290,112.3,122.6,10.299999999999997,-30.04794553499997,-51.38231930499995
599,299,6femj949,6fempfy6,D,290,112.3,122.6,10.299999999999997,-30.04794553499997,-51.38231930499995
600,300,6fempfy6,6fekxsfn,C,116,290.7,299.4,8.699999999999989,-30.081115179999955,-51.33878350499995
601,300,6fekxsfn,6fempfy6,D,116,290.7,299.4,8.699999999999989,-30.081115179999955,-51.33878350499995
602,301,6femj949,6fekgxv3,C,290,122.6,130.8,8.200000000000017,-30.056341724999953,-51.47643942499994
603,301,6fekgxv3,6femj949,D,290,122.6,130.8,8.200000000000017,-30.056341724999953,-51.47643942499994
604,302,6fekgxv3,6fekfqnr,C,290,130.8,135.8,5.0,-30.064029764999958,-51.54537470999995
605,302,6fekfqnr,6fekgxv3,D,290,130.8,135.8,5.0,-30.064029764999958,-51.54537470999995
606,303,6feh9ejq,6fdux8mk,C,290,174.6,183.3,8.700000000000017,-30.13657397999995,-52.001909954999974
607,303,6fdux8mk,6feh9ejq,D,290,174.6,183.3,8.700000000000017,-30.13657397999995,-52.001909954999974
608,304,6fd7v63m,6fd7bt5h,C,153,431.0,451.8,20.80000000000001,-30.257506779999943,-52.95656577999998
609,304,6fd7bt5h,6fd7v63m,D,153,431.0,451.8,20.80000000000001,-30.257506779999943,-52.95656577999998
610,305,6fd7v63m,6fdmh18f,C,153,404.8,431.0,26.19999999999999,-30.15744885999996,-52.88110543499997
611,305,6fdmh18f,6fd7v63m,D,153,404.8,431.0,26.19999999999999,-30.15744885999996,-52.88110543499997
612,306,6fd7bt5h,6fd51xyt,C,153,451.8,485.5,33.69999999999999,-30.308296644999956,-53.211062579999975
613,306,6fd51xyt,6fd7bt5h,D,153,451.8,485.5,33.69999999999999,-30.308296644999956,-53.211062579999975
614,307,6f9h48dx,6f8gzqgz,C,158,444.7,458.6,13.900000000000034,-30.235128354999944,-54.80072751499998
615,307,6f8gzqgz,6f9h48dx,D,158,444.7,458.6,13.900000000000034,-30.235128354999944,-54.80072751499998
616,308,6f9h48dx,6f9xnc4r,C,158,330.4,444.7,114.30000000000001,-29.965286549999945,-54.28546889499998
617,308,6f9xnc4r,6f9h48dx,D,158,330.4,444.7,114.30000000000001,-29.965286549999945,-54.28546889499998
618,309,6f8gzqgz,6f8gvwdp,C,158,458.6,466.3,7.699999999999989,-30.24066438999995,-54.91109366499995
619,309,6f8gvwdp,6f8gzqgz,D,158,458.6,466.3,7.699999999999989,-30.24066438999995,-54.91109366499995
620,310,6fer5g0u,6fer570e,C,287,7.1,9.3,2.200000000000001,-29.68984701499997,-51.52488687999994
621,310,6fer570e,6fer5g0u,D,287,7.1,9.3,2.200000000000001,-29.68984701499997,-51.52488687999994
622,311,6fepj2tg,6fep17wq,C,287,36.5,54.4,17.9,-29.695238569999958,-51.87993726499994
623,311,6fep17wq,6fepj2tg,D,287,36.5,54.4,17.9,-29.695238569999958,-51.87993726499994
624,312,6fep17wq,6fep172r,C,287,54.4,55.3,0.8999999999999986,-29.68734159999994,-51.971701889999935
625,312,6fep172r,6fep17wq,D,287,54.4,55.3,0.8999999999999986,-29.68734159999994,-51.971701889999935
626,313,6fdz1kbf,6fdxpe1u,C,287,91.2,99.1,7.8999999999999915,-29.685222144999955,-52.36443223499995
627,313,6fdxpe1u,6fdz1kbf,D,287,91.2,99.1,7.8999999999999915,-29.685222144999955,-52.36443223499995
628,314,6fdrnuwh,6fdrnsdy,C,153,348.2,349.7,1.5,-29.68139679999993,-52.78868662499994
629,314,6fdrnsdy,6fdrnuwh,D,153,348.2,349.7,1.5,-29.68139679999993,-52.78868662499994
630,315,6fdqff4c,6fdny99w,C,287,157.9,176.4,18.5,-29.74074389499998,-53.055323594999976
631,315,6fdny99w,6fdqff4c,D,287,157.9,176.4,18.5,-29.74074389499998,-53.055323594999976
632,316,6fdqff4c,6fdm7dyy,C,153,367.8,398.9,31.099999999999966,-29.869130014999968,-52.94187447499996
633,316,6fdm7dyy,6fdqff4c,D,153,367.8,398.9,31.099999999999966,-29.869130014999968,-52.94187447499996
634,317,6fdny99w,6fdnunx5,C,287,176.4,186.9,10.5,-29.728151339999954,-53.20073892999997
635,317,6fdnunx5,6fdny99w,D,287,176.4,186.9,10.5,-29.728151339999954,-53.20073892999997
636,318,6fdnunx5,6fdncvpy,C,287,186.9,197.0,10.099999999999994,-29.718495864999937,-53.30083015499997
637,318,6fdncvpy,6fdnunx5,D,287,186.9,197.0,10.099999999999994,-29.718495864999937,-53.30083015499997
638,319,6fdncvpy,6f9yy734,C,287,197.0,213.0,16.0,-29.727547759999936,-53.431304119999965
639,319,6f9yy734,6fdncvpy,D,287,197.0,213.0,16.0,-29.727547759999936,-53.431304119999965
640,320,6f9yy734,6f9z1bkj,C,287,213.0,232.3,19.30000000000001,-29.718686104999932,-53.60967445499995
641,320,6f9z1bkj,6f9yy734,D,287,213.0,232.3,19.30000000000001,-29.718686104999932,-53.60967445499995
642,321,6f9z1bkj,6f9xpbvn,C,287,232.3,240.8,8.5,-29.703226419999936,-53.74974971499995
643,321,6f9xpbvn,6f9z1bkj,D,287,232.3,240.8,8.5,-29.703226419999936,-53.74974971499995
644,322,6f9xpbvn,6f9wzw81,C,158,324.7,327.0,2.3000000000000114,-29.708380579999954,-53.80196819999995
645,322,6f9wzw81,6f9xpbvn,D,158,324.7,327.0,2.3000000000000114,-29.708380579999954,-53.80196819999995
646,323,6f9xpbvn,6f9z061s,C,158,322.6,324.7,2.099999999999966,-29.698533269999956,-53.78442843499997
647,323,6f9z061s,6f9xpbvn,D,158,322.6,324.7,2.099999999999966,-29.698533269999956,-53.78442843499997
648,324,6f9wzw81,6f9xnc4r,C,158,327.0,330.4,3.3999999999999773,-29.707606994999963,-53.825822709999954
649,324,6f9xnc4r,6f9wzw81,D,158,327.0,330.4,3.3999999999999773,-29.707606994999963,-53.825822709999954
650,325,6f9xnc4r,6f9rquzk,C,287,246.5,281.2,34.69999999999999,-29.66825333999995,-54.01311065999997
651,325,6f9rquzk,6f9xnc4r,D,287,246.5,281.2,34.69999999999999,-29.66825333999995,-54.01311065999997
652,326,6f9rquzk,6f9pr38p,C,287,281.2,314.8,33.60000000000002,-29.644895849999955,-54.35522524999996
653,326,6f9pr38p,6f9rquzk,D,287,281.2,314.8,33.60000000000002,-29.644895849999955,-54.35522524999996
654,327,6f9pr38p,6f9phh1f,C,287,314.8,329.3,14.5,-29.66908329499995,-54.595161839999975
655,327,6f9phh1f,6f9pr38p,D,287,314.8,329.3,14.5,-29.66908329499995,-54.595161839999975
656,328,6f9phh1f,6fc05u1e,C,287,329.3,349.9,20.599999999999966,-29.596622784999937,-54.67097576499998
657,328,6fc05u1e,6f9phh1f,D,287,329.3,349.9,20.599999999999966,-29.596622784999937,-54.67097576499998
658,329,6fbfqppd,6fbe0fyn,C,287,408.4,473.5,65.10000000000002,-29.04224326499994,-55.21342164999996
659,329,6fbe0fyn,6fbfqppd,D,287,408.4,473.5,65.10000000000002,-29.04224326499994,-55.21342164999996
660,330,6fbe0fyn,6fbe0r9v,C,287,473.5,477.6,4.100000000000023,-28.97470278499995,-55.519472519999965
661,330,6fbe0r9v,6fbe0fyn,D,287,473.5,477.6,4.100000000000023,-28.97470278499995,-55.519472519999965
662,331,6fbe0r9v,6fbk4zhz,C,287,477.6,508.3,30.69999999999999,-28.87504467499994,-55.65219716499996
663,331,6fbk4zhz,6fbe0r9v,D,287,477.6,508.3,30.69999999999999,-28.87504467499994,-55.65219716499996
664,332,6fbhyj7r,6fbhyj9t,C,285,674.3,674.5,0.20000000000004547,-28.66563993999995,-55.98292625999997
665,332,6fbhyj9t,6fbhyj7r,D,285,674.3,674.5,0.20000000000004547,-28.66563993999995,-55.98292625999997
666,333,6fukpm1n,6fukmuqt,C,285,0.0,10.6,10.6,-28.77966229499995,-49.982476144999964
667,333,6fukmuqt,6fukpm1n,D,285,0.0,10.6,10.6,-28.77966229499995,-49.982476144999964
668,334,6fukmuqt,6fukkznp,C,285,10.6,15.4,4.800000000000001,-28.75211442999995,-50.03403959999994
669,334,6fukkznp,6fukmuqt,D,285,10.6,15.4,4.800000000000001,-28.75211442999995,-50.03403959999994
670,335,6fukkznp,6fuhurf8,C,285,15.4,61.9,46.5,-28.699056759999934,-50.24548360999995
671,335,6fuhurf8,6fukkznp,D,285,15.4,61.9,46.5,-28.699056759999934,-50.24548360999995
672,336,6fuhurf8,6fgvc797,C,285,61.9,119.1,57.199999999999996,-28.57723010999993,-50.67712705499997
673,336,6fgvc797,6fuhurf8,D,285,61.9,119.1,57.199999999999996,-28.57723010999993,-50.67712705499997
674,337,6fgvc797,6fgvc44s,C,116,37.3,38.5,1.2000000000000028,-28.50478412499993,-50.924268634999976
675,337,6fgvc44s,6fgvc797,D,116,37.3,38.5,1.2000000000000028,-28.50478412499993,-50.924268634999976
676,338,6fgvc797,6fgzsbmy,C,116,0.0,37.3,37.3,-28.355583474999946,-50.839734249999964
677,338,6fgzsbmy,6fgvc797,D,116,0.0,37.3,37.3,-28.355583474999946,-50.839734249999964
678,339,6fgvc44s,6fgwt7jw,C,285,120.3,143.6,23.299999999999997,-28.439983274999946,-51.009198089999956
679,339,6fgwt7jw,6fgvc44s,D,285,120.3,143.6,23.299999999999997,-28.439983274999946,-51.009198089999956
680,340,6fgvc44s,6fgtnt86,C,116,38.5,57.4,18.9,-28.565278414999938,-50.98545875999997
681,340,6fgtnt86,6fgvc44s,D,116,38.5,57.4,18.9,-28.565278414999938,-50.98545875999997
682,341,6fgr3tfr,6fgppvpe,C,285,209.0,216.5,7.5,-28.248407164999975,-51.645307609999946
683,341,6fgppvpe,6fgr3tfr,D,285,209.0,216.5,7.5,-28.248407164999975,-51.645307609999946
684,342,6fgppvpe,6fgpk1mk,C,285,216.5,236.5,20.0,-28.26095803499996,-51.764140674999965
685,342,6fgpk1mk,6fgppvpe,D,285,216.5,236.5,20.0,-28.26095803499996,-51.764140674999965
686,343,6fgpk1mk,6fgp5r91,C,285,236.5,240.8,4.300000000000011,-28.254233669999962,-51.86755229999997
687,343,6fgp5r91,6fgpk1mk,D,285,236.5,240.8,4.300000000000011,-28.254233669999962,-51.86755229999997
688,344,6fgp5r91,6ffyzxef,C,285,240.8,256.3,15.5,-28.28124809999997,-51.96740819499996
689,344,6ffyzxef,6fgp5r91,D,285,240.8,256.3,15.5,-28.28124809999997,-51.96740819499996
690,345,6ffyzxef,6ffz2e6e,C,285,256.3,290.9,34.599999999999966,-28.270746599999967,-52.202544014999944
691,345,6ffz2e6e,6ffyzxef,D,285,256.3,290.9,34.599999999999966,-28.270746599999967,-52.202544014999944
692,346,6ffz2e6e,6ffz25wk,C,285,290.9,292.6,1.7000000000000455,-28.237591444999964,-52.36563532999995
693,346,6ffz25wk,6ffz2e6e,D,285,290.9,292.6,1.7000000000000455,-28.237591444999964,-52.36563532999995
694,347,6ffz25wk,6ffxqnsv,C,285,292.6,302.2,9.599999999999966,-28.228476804999957,-52.419130389999964
695,347,6ffxqnsv,6ffz25wk,D,285,292.6,302.2,9.599999999999966,-28.228476804999957,-52.419130389999964
696,348,6ffxqnsv,6ffxmv35,C,153,121.5,123.3,1.7999999999999972,-28.22372984499995,-52.47207541499998
697,348,6ffxmv35,6ffxqnsv,D,153,121.5,123.3,1.7999999999999972,-28.22372984499995,-52.47207541499998
698,349,6ffxqnsv,6g4c00q5,C,153,85.8,121.5,35.7,-28.083671074999955,-52.419354114999976
699,349,6g4c00q5,6ffxqnsv,D,153,85.8,121.5,35.7,-28.083671074999955,-52.419354114999976
700,350,6ffxmv35,6ffxntt8,C,153,123.3,129.8,6.500000000000014,-28.24887844999995,-52.460445919999984
701,350,6ffxntt8,6ffxmv35,D,153,123.3,129.8,6.500000000000014,-28.24887844999995,-52.460445919999984
702,351,6ffns03y,6fcywx01,C,285,392.5,417.1,24.600000000000023,-28.36808257499996,-53.381114364999945
703,351,6fcywx01,6ffns03y,D,285,392.5,417.1,24.600000000000023,-28.36808257499996,-53.381114364999945
704,352,6fcywx01,6fcyfc3x,C,285,417.1,434.2,17.099999999999966,-28.343261104999954,-53.58458653499994
705,352,6fcyfc3x,6fcywx01,D,285,417.1,434.2,17.099999999999966,-28.343261104999954,-53.58458653499994
706,353,6fcywx01,6g40fe7h,C,158,109.2,158.8,49.60000000000001,-28.162300389999956,-53.41324086499995
707,353,6g40fe7h,6fcywx01,D,158,109.2,158.8,49.60000000000001,-28.162300389999956,-53.41324086499995
708,354,6fcywx01,6fcyj3rw,C,158,158.8,174.0,15.199999999999989,-28.40932705499995,-53.52550476499994
709,354,6fcyj3rw,6fcywx01,D,158,158.8,174.0,15.199999999999989,-28.40932705499995,-53.52550476499994
710,355,6fcyfc3x,6fcwtb8p,C,285,434.2,457.8,23.600000000000023,-28.360585744999952,-53.77678856999995
711,355,6fcwtb8p,6fcyfc3x,D,285,434.2,457.8,23.600000000000023,-28.360585744999952,-53.77678856999995
712,356,6fcwtb8p,6fcwm4e6,C,285,457.8,462.6,4.800000000000011,-28.401604264999946,-53.90190776999995
713,356,6fcwm4e6,6fcwtb8p,D,285,457.8,462.6,4.800000000000011,-28.401604264999946,-53.90190776999995
714,357,6fcwm4e6,6fcwkjxp,C,285,462.6,467.0,4.399999999999977,-28.409809499999938,-53.93568259999995
715,357,6fcwkjxp,6fcwm4e6,D,285,462.6,467.0,4.399999999999977,-28.409809499999938,-53.93568259999995
716,358,6fcwkjxp,6fcqt4p8,C,285,467.0,498.3,31.30000000000001,-28.38935294999996,-54.10855895499995
717,358,6fcqt4p8,6fcwkjxp,D,285,467.0,498.3,31.30000000000001,-28.38935294999996,-54.10855895499995
718,359,6fcqt4p8,6fcnq5gw,C,285,498.3,530.2,31.900000000000034,-28.39424894499996,-54.418494409999965
719,359,6fcnq5gw,6fcqt4p8,D,285,498.3,530.2,31.900000000000034,-28.39424894499996,-54.418494409999965
720,360,6fcnq5gw,6fcnkmu8,C,285,530.2,537.8,7.599999999999909,-28.405953294999932,-54.612897094999965
721,360,6fcnkmu8,6fcnq5gw,D,285,530.2,537.8,7.599999999999909,-28.405953294999932,-54.612897094999965
722,361,6fcnkmu8,6fcn7kd8,C,285,537.8,542.4,4.600000000000023,-28.404445799999934,-54.67409096499995
723,361,6fcn7kd8,6fcnkmu8,D,285,537.8,542.4,4.600000000000023,-28.404445799999934,-54.67409096499995
724,362,6fcn7kd8,6fbym686,C,285,542.4,568.6,26.200000000000045,-28.41312519999994,-54.83074251499994
